"Subject","Feature","Activity","Mean"
24,"tGravityAcc-mean()-X","WALKING_UPSTAIRS",0.906440677966102
24,"tGravityAcc-mean()-Y","WALKING_UPSTAIRS",-0.237457627118644
24,"tGravityAcc-mean()-Z","WALKING_UPSTAIRS",-0.227135593220339
24,"tGravityAcc-std()-X","WALKING_UPSTAIRS",-0.962118644067797
24,"tGravityAcc-std()-Y","WALKING_UPSTAIRS",-0.916779661016949
24,"tGravityAcc-std()-Z","WALKING_UPSTAIRS",-0.934915254237288
24,"tBodyAccJerk-mean()-X","WALKING_UPSTAIRS",0.0862471186440678
24,"tBodyAccJerk-mean()-Y","WALKING_UPSTAIRS",-0.0150757627118644
24,"tBodyAccJerk-mean()-Z","WALKING_UPSTAIRS",-0.0132683220338983
24,"tBodyAccJerk-std()-X","WALKING_UPSTAIRS",-0.498745762711864
24,"tBodyAccJerk-std()-Y","WALKING_UPSTAIRS",-0.515169491525424
24,"tBodyAccJerk-std()-Z","WALKING_UPSTAIRS",-0.523796610169492
24,"tBodyGyro-mean()-X","WALKING_UPSTAIRS",0.0883447457627119
24,"tBodyGyro-mean()-Y","WALKING_UPSTAIRS",-0.105952881355932
24,"tBodyGyro-mean()-Z","WALKING_UPSTAIRS",0.0248867118644068
24,"tBodyGyro-std()-X","WALKING_UPSTAIRS",-0.577440677966102
24,"tBodyGyro-std()-Y","WALKING_UPSTAIRS",-0.568508474576271
24,"tBodyGyro-std()-Z","WALKING_UPSTAIRS",-0.274610169491525
24,"tBodyGyroJerk-mean()-X","WALKING_UPSTAIRS",-0.146795220338983
24,"tBodyGyroJerk-mean()-Y","WALKING_UPSTAIRS",-0.0317240677966102
24,"tBodyGyroJerk-mean()-Z","WALKING_UPSTAIRS",-0.0498361016949153
24,"tBodyGyroJerk-std()-X","WALKING_UPSTAIRS",-0.640423728813559
24,"tBodyGyroJerk-std()-Y","WALKING_UPSTAIRS",-0.646627118644068
24,"tBodyGyroJerk-std()-Z","WALKING_UPSTAIRS",-0.648949152542373
24,"tBodyAccMag-mean()","WALKING_UPSTAIRS",-0.226474576271186
24,"tBodyAccMag-std()","WALKING_UPSTAIRS",-0.306864406779661
24,"tGravityAccMag-mean()","WALKING_UPSTAIRS",-0.226474576271186
24,"tGravityAccMag-std()","WALKING_UPSTAIRS",-0.306864406779661
24,"tBodyAccJerkMag-mean()","WALKING_UPSTAIRS",-0.488491525423729
24,"tBodyAccJerkMag-std()","WALKING_UPSTAIRS",-0.441067796610169
24,"tBodyGyroMag-mean()","WALKING_UPSTAIRS",-0.334479661016949
24,"tBodyGyroMag-std()","WALKING_UPSTAIRS",-0.50393220338983
24,"tBodyGyroJerkMag-mean()","WALKING_UPSTAIRS",-0.658745762711864
24,"tBodyGyroJerkMag-std()","WALKING_UPSTAIRS",-0.638186440677966
24,"fBodyAcc-mean()-X","WALKING_UPSTAIRS",-0.395762711864407
24,"fBodyAcc-mean()-Y","WALKING_UPSTAIRS",-0.252320338983051
24,"fBodyAcc-mean()-Z","WALKING_UPSTAIRS",-0.312762711864407
24,"fBodyAcc-std()-X","WALKING_UPSTAIRS",-0.326084745762712
24,"fBodyAcc-std()-Y","WALKING_UPSTAIRS",-0.107780508474576
24,"fBodyAcc-std()-Z","WALKING_UPSTAIRS",-0.283118644067797
24,"fBodyAccJerk-mean()-X","WALKING_UPSTAIRS",-0.515661016949153
24,"fBodyAccJerk-mean()-Y","WALKING_UPSTAIRS",-0.527559322033898
24,"fBodyAccJerk-mean()-Z","WALKING_UPSTAIRS",-0.483372881355932
24,"fBodyAccJerk-std()-X","WALKING_UPSTAIRS",-0.527084745762712
24,"fBodyAccJerk-std()-Y","WALKING_UPSTAIRS",-0.535881355932203
24,"fBodyAccJerk-std()-Z","WALKING_UPSTAIRS",-0.562728813559322
24,"fBodyGyro-mean()-X","WALKING_UPSTAIRS",-0.503169491525424
24,"fBodyGyro-mean()-Y","WALKING_UPSTAIRS",-0.546576271186441
24,"fBodyGyro-mean()-Z","WALKING_UPSTAIRS",-0.372118644067797
24,"fBodyGyro-std()-X","WALKING_UPSTAIRS",-0.602932203389831
24,"fBodyGyro-std()-Y","WALKING_UPSTAIRS",-0.586203389830508
24,"fBodyGyro-std()-Z","WALKING_UPSTAIRS",-0.312135593220339
24,"fBodyAccMag-mean()","WALKING_UPSTAIRS",-0.322254237288136
24,"fBodyAccMag-std()","WALKING_UPSTAIRS",-0.40628813559322
24,"fBodyBodyAccJerkMag-mean()","WALKING_UPSTAIRS",-0.429796610169491
24,"fBodyBodyAccJerkMag-std()","WALKING_UPSTAIRS",-0.45964406779661
24,"fBodyBodyGyroMag-mean()","WALKING_UPSTAIRS",-0.56471186440678
24,"fBodyBodyGyroMag-std()","WALKING_UPSTAIRS",-0.549101694915254
24,"fBodyBodyGyroJerkMag-mean()","WALKING_UPSTAIRS",-0.646084745762712
24,"fBodyBodyGyroJerkMag-std()","WALKING_UPSTAIRS",-0.653847457627119
25,"tBodyAcc-mean()-X","LAYING",0.250791828613699
25,"tBodyAcc-mean()-Y","LAYING",-0.0188943663671233
25,"tBodyAcc-mean()-Z","LAYING",-0.100428830260274
25,"tBodyAcc-std()-X","LAYING",-0.909116474109589
25,"tBodyAcc-std()-Y","LAYING",-0.691770680561644
25,"tBodyAcc-std()-Z","LAYING",-0.717262004013699
25,"tGravityAcc-mean()-X","LAYING",-0.461102531369863
25,"tGravityAcc-mean()-Y","LAYING",0.620658919917808
25,"tGravityAcc-mean()-Z","LAYING",0.526353818315068
25,"tGravityAcc-std()-X","LAYING",-0.829554947808219
25,"tGravityAcc-std()-Y","LAYING",-0.643578361424658
25,"tGravityAcc-std()-Z","LAYING",-0.610161166287671
25,"tBodyAccJerk-mean()-X","LAYING",0.0879071687671233
25,"tBodyAccJerk-mean()-Y","LAYING",0.0284619311524658
25,"tBodyAccJerk-mean()-Z","LAYING",-0.0307179435315068
25,"tBodyAccJerk-std()-X","LAYING",-0.973323412328767
25,"tBodyAccJerk-std()-Y","LAYING",-0.945687169726027
25,"tBodyAccJerk-std()-Z","LAYING",-0.96783552630137
25,"tBodyGyro-mean()-X","LAYING",0.00372723459589041
25,"tBodyGyro-mean()-Y","LAYING",-0.0716401726150685
25,"tBodyGyro-mean()-Z","LAYING",0.139718671465753
25,"tBodyGyro-std()-X","LAYING",-0.889769639726027
25,"tBodyGyro-std()-Y","LAYING",-0.936630803287671
25,"tBodyGyro-std()-Z","LAYING",-0.91092799
25,"tBodyGyroJerk-mean()-X","LAYING",-0.101646999342466
25,"tBodyGyroJerk-mean()-Y","LAYING",-0.0426718870280822
25,"tBodyGyroJerk-mean()-Z","LAYING",-0.0596922147205479
25,"tBodyGyroJerk-std()-X","LAYING",-0.957381145068493
25,"tBodyGyroJerk-std()-Y","LAYING",-0.971564323013699
25,"tBodyGyroJerk-std()-Z","LAYING",-0.974242254520548
25,"tBodyAccMag-mean()","LAYING",-0.56047777609589
25,"tBodyAccMag-std()","LAYING",-0.649254767945205
25,"tGravityAccMag-mean()","LAYING",-0.56047777609589
25,"tGravityAccMag-std()","LAYING",-0.649254767945205
25,"tBodyAccJerkMag-mean()","LAYING",-0.962161355890411
25,"tBodyAccJerkMag-std()","LAYING",-0.961931605342466
25,"tBodyGyroMag-mean()","LAYING",-0.809688545342466
25,"tBodyGyroMag-std()","LAYING",-0.856017369726027
25,"tBodyGyroJerkMag-mean()","LAYING",-0.969783262465753
25,"tBodyGyroJerkMag-std()","LAYING",-0.96830952260274
25,"fBodyAcc-mean()-X","LAYING",-0.929147371232877
25,"fBodyAcc-mean()-Y","LAYING",-0.78494581909589
25,"fBodyAcc-mean()-Z","LAYING",-0.816197953561644
25,"fBodyAcc-std()-X","LAYING",-0.902547712465753
25,"fBodyAcc-std()-Y","LAYING",-0.67238425569863
25,"fBodyAcc-std()-Z","LAYING",-0.694100368012329
25,"fBodyAccJerk-mean()-X","LAYING",-0.972859085753425
25,"fBodyAccJerk-mean()-Y","LAYING",-0.946802003561644
25,"fBodyAccJerk-mean()-Z","LAYING",-0.962632674520548
25,"fBodyAccJerk-std()-X","LAYING",-0.976423984657534
25,"fBodyAccJerk-std()-Y","LAYING",-0.948414293561644
25,"fBodyAccJerk-std()-Z","LAYING",-0.971885370136986
25,"fBodyGyro-mean()-X","LAYING",-0.890517539315068
25,"fBodyGyro-mean()-Y","LAYING",-0.946259639315069
25,"fBodyGyro-mean()-Z","LAYING",-0.924536860547945
25,"fBodyGyro-std()-X","LAYING",-0.891308069041096
25,"fBodyGyro-std()-Y","LAYING",-0.932293334794521
25,"fBodyGyro-std()-Z","LAYING",-0.915467504246575
25,"fBodyAccMag-mean()","LAYING",-0.774481943616438
25,"fBodyAccMag-std()","LAYING",-0.651353241643836
25,"fBodyBodyAccJerkMag-mean()","LAYING",-0.96008314739726
25,"fBodyBodyAccJerkMag-std()","LAYING",-0.963601212876712
25,"fBodyBodyGyroMag-mean()","LAYING",-0.910126993561644
25,"fBodyBodyGyroMag-std()","LAYING",-0.850661340684931
25,"fBodyBodyGyroJerkMag-mean()","LAYING",-0.96825160890411
25,"fBodyBodyGyroJerkMag-std()","LAYING",-0.970457947534247
25,"tBodyAcc-mean()-X","SITTING",0.278541482461538
25,"tBodyAcc-mean()-Y","SITTING",-0.0147696808030769
25,"tBodyAcc-mean()-Z","SITTING",-0.109160440476923
25,"tBodyAcc-std()-X","SITTING",-0.991892828615385
25,"tBodyAcc-std()-Y","SITTING",-0.947457617061538
25,"tBodyAcc-std()-Z","SITTING",-0.965139552153846
25,"tGravityAcc-mean()-X","SITTING",0.865686078153846
25,"tGravityAcc-mean()-Y","SITTING",0.208287142261538
25,"tGravityAcc-mean()-Z","SITTING",0.167140956385077
25,"tGravityAcc-std()-X","SITTING",-0.988879980615385
25,"tGravityAcc-std()-Y","SITTING",-0.963415016923077
25,"tGravityAcc-std()-Z","SITTING",-0.969459982461538
25,"tBodyAccJerk-mean()-X","SITTING",0.0752087009912308
25,"tBodyAccJerk-mean()-Y","SITTING",0.00485415893230769
25,"tBodyAccJerk-mean()-Z","SITTING",0.00210760835861538
25,"tBodyAccJerk-std()-X","SITTING",-0.992278621692308
25,"tBodyAccJerk-std()-Y","SITTING",-0.982870991692308
25,"tBodyAccJerk-std()-Z","SITTING",-0.988433153384615
25,"tBodyGyro-mean()-X","SITTING",-0.0352052091230769
25,"tBodyGyro-mean()-Y","SITTING",-0.0748002714615385
25,"tBodyGyro-mean()-Z","SITTING",0.0852783892769231
25,"tBodyGyro-std()-X","SITTING",-0.989907584153846
25,"tBodyGyro-std()-Y","SITTING",-0.981193501846154
25,"tBodyGyro-std()-Z","SITTING",-0.972637558615385
25,"tBodyGyroJerk-mean()-X","SITTING",-0.0954801379692308
25,"tBodyGyroJerk-mean()-Y","SITTING",-0.0391651423907692
25,"tBodyGyroJerk-mean()-Z","SITTING",-0.0495595643230769
25,"tBodyGyroJerk-std()-X","SITTING",-0.992304653846154
25,"tBodyGyroJerk-std()-Y","SITTING",-0.991315767692308
25,"tBodyGyroJerk-std()-Z","SITTING",-0.991491387846154
25,"tBodyAccMag-mean()","SITTING",-0.970409337076923
25,"tBodyAccMag-std()","SITTING",-0.960003414461538
25,"tGravityAccMag-mean()","SITTING",-0.970409337076923
25,"tGravityAccMag-std()","SITTING",-0.960003414461538
25,"tBodyAccJerkMag-mean()","SITTING",-0.989545142461538
25,"tBodyAccJerkMag-std()","SITTING",-0.988311804923077
25,"tBodyGyroMag-mean()","SITTING",-0.966568718615385
25,"tBodyGyroMag-std()","SITTING",-0.970639125692308
25,"tBodyGyroJerkMag-mean()","SITTING",-0.99286465
25,"tBodyGyroJerkMag-std()","SITTING",-0.991766403076923
25,"fBodyAcc-mean()-X","SITTING",-0.991405498153846
25,"fBodyAcc-mean()-Y","SITTING",-0.959117259384615
25,"fBodyAcc-mean()-Z","SITTING",-0.974776131230769
25,"fBodyAcc-std()-X","SITTING",-0.992124279384615
25,"fBodyAcc-std()-Y","SITTING",-0.944842993230769
25,"fBodyAcc-std()-Z","SITTING",-0.962090614615385
25,"fBodyAccJerk-mean()-X","SITTING",-0.992478846153846
25,"fBodyAccJerk-mean()-Y","SITTING",-0.982957002923077
25,"fBodyAccJerk-mean()-Z","SITTING",-0.986326396461538
25,"fBodyAccJerk-std()-X","SITTING",-0.992750109846154
25,"fBodyAccJerk-std()-Y","SITTING",-0.984068025384615
25,"fBodyAccJerk-std()-Z","SITTING",-0.989156105538462
25,"fBodyGyro-mean()-X","SITTING",-0.988002552461538
25,"fBodyGyro-mean()-Y","SITTING",-0.983827801076923
25,"fBodyGyro-mean()-Z","SITTING",-0.975805890153846
25,"fBodyGyro-std()-X","SITTING",-0.990550003076923
25,"fBodyGyro-std()-Y","SITTING",-0.979828883230769
25,"fBodyGyro-std()-Z","SITTING",-0.974172870615385
25,"fBodyAccMag-mean()","SITTING",-0.967017992615385
25,"fBodyAccMag-std()","SITTING",-0.961997268307692
25,"fBodyBodyAccJerkMag-mean()","SITTING",-0.987941825538462
25,"fBodyBodyAccJerkMag-std()","SITTING",-0.987618801076923
25,"fBodyBodyGyroMag-mean()","SITTING",-0.979350913692308
25,"fBodyBodyGyroMag-std()","SITTING",-0.970321897230769
25,"fBodyBodyGyroJerkMag-mean()","SITTING",-0.991781701692308
25,"fBodyBodyGyroJerkMag-std()","SITTING",-0.992019559538462
25,"tBodyAcc-mean()-X","STANDING",0.278013701621622
25,"tBodyAcc-mean()-Y","STANDING",-0.0163569730274324
25,"tBodyAcc-mean()-Z","STANDING",-0.107352957594595
25,"tBodyAcc-std()-X","STANDING",-0.991970126756757
25,"tBodyAcc-std()-Y","STANDING",-0.954569225945946
25,"tBodyAcc-std()-Z","STANDING",-0.964642688108108
25,"tGravityAcc-mean()-X","STANDING",0.929794733108108
25,"tGravityAcc-mean()-Y","STANDING",-0.159316786486486
25,"tGravityAcc-mean()-Z","STANDING",0.201182106486486
25,"tGravityAcc-std()-X","STANDING",-0.993148267702703
25,"tGravityAcc-std()-Y","STANDING",-0.980642970675676
25,"tGravityAcc-std()-Z","STANDING",-0.967792578648649
25,"tBodyAccJerk-mean()-X","STANDING",0.0752337295675676
25,"tBodyAccJerk-mean()-Y","STANDING",0.0066321397672973
25,"tBodyAccJerk-mean()-Z","STANDING",-0.00622808791433784
25,"tBodyAccJerk-std()-X","STANDING",-0.988312658378378
25,"tBodyAccJerk-std()-Y","STANDING",-0.972272410540541
25,"tBodyAccJerk-std()-Z","STANDING",-0.987062685135135
25,"tBodyGyro-mean()-X","STANDING",-0.0247946750959459
25,"tBodyGyro-mean()-Y","STANDING",-0.0698876853378378
25,"tBodyGyro-mean()-Z","STANDING",0.0852685438243243
25,"tBodyGyro-std()-X","STANDING",-0.971357421216216
25,"tBodyGyro-std()-Y","STANDING",-0.976757621081081
25,"tBodyGyro-std()-Z","STANDING",-0.971814139189189
25,"tBodyGyroJerk-mean()-X","STANDING",-0.100473697756757
25,"tBodyGyroJerk-mean()-Y","STANDING",-0.0418294632148649
25,"tBodyGyroJerk-mean()-Z","STANDING",-0.0556979055540541
25,"tBodyGyroJerk-std()-X","STANDING",-0.977909693918919
25,"tBodyGyroJerk-std()-Y","STANDING",-0.98724214
25,"tBodyGyroJerk-std()-Z","STANDING",-0.980722294459459
25,"tBodyAccMag-mean()","STANDING",-0.972663592162162
25,"tBodyAccMag-std()","STANDING",-0.968075629324324
25,"tGravityAccMag-mean()","STANDING",-0.972663592162162
25,"tGravityAccMag-std()","STANDING",-0.968075629324324
25,"tBodyAccJerkMag-mean()","STANDING",-0.984647071216216
25,"tBodyAccJerkMag-std()","STANDING",-0.982637080945946
25,"tBodyGyroMag-mean()","STANDING",-0.967077442837838
25,"tBodyGyroMag-std()","STANDING",-0.959884274324324
25,"tBodyGyroJerkMag-mean()","STANDING",-0.985091991216216
25,"tBodyGyroJerkMag-std()","STANDING",-0.983230809594595
25,"fBodyAcc-mean()-X","STANDING",-0.990093202837838
25,"fBodyAcc-mean()-Y","STANDING",-0.959846189054054
25,"fBodyAcc-mean()-Z","STANDING",-0.974051231216216
25,"fBodyAcc-std()-X","STANDING",-0.992851743243243
25,"fBodyAcc-std()-Y","STANDING",-0.95417933
25,"fBodyAcc-std()-Z","STANDING",-0.96212373972973
25,"fBodyAccJerk-mean()-X","STANDING",-0.988404654864865
25,"fBodyAccJerk-mean()-Y","STANDING",-0.972554452972973
25,"fBodyAccJerk-mean()-Z","STANDING",-0.984832251216216
25,"fBodyAccJerk-std()-X","STANDING",-0.989339890810811
25,"fBodyAccJerk-std()-Y","STANDING",-0.974029503513513
25,"fBodyAccJerk-std()-Z","STANDING",-0.987898048378378
25,"fBodyGyro-mean()-X","STANDING",-0.96807852527027
25,"fBodyGyro-mean()-Y","STANDING",-0.97839988527027
25,"fBodyGyro-mean()-Z","STANDING",-0.970456862567568
25,"fBodyGyro-std()-X","STANDING",-0.97266417
25,"fBodyGyro-std()-Y","STANDING",-0.975960666081081
25,"fBodyGyro-std()-Z","STANDING",-0.974982088108108
25,"fBodyAccMag-mean()","STANDING",-0.972355393243243
25,"fBodyAccMag-std()","STANDING",-0.970203660405405
25,"fBodyBodyAccJerkMag-mean()","STANDING",-0.982294170810811
25,"fBodyBodyAccJerkMag-std()","STANDING",-0.982083315
25,"fBodyBodyGyroMag-mean()","STANDING",-0.968972499594595
25,"fBodyBodyGyroMag-std()","STANDING",-0.961090396891892
25,"fBodyBodyGyroJerkMag-mean()","STANDING",-0.98401783027027
25,"fBodyBodyGyroJerkMag-std()","STANDING",-0.983098935945946
25,"tBodyAcc-mean()-X","WALKING",0.278992759054054
25,"tBodyAcc-mean()-Y","WALKING",-0.0186477624716216
25,"tBodyAcc-mean()-Z","WALKING",-0.108737636297297
25,"tBodyAcc-std()-X","WALKING",-0.596007443513514
25,"tBodyAcc-std()-Y","WALKING",-0.161852411581081
25,"tBodyAcc-std()-Z","WALKING",-0.437133403243243
25,"tGravityAcc-mean()-X","WALKING",0.937483114459459
25,"tGravityAcc-mean()-Y","WALKING",-0.127315870743243
25,"tGravityAcc-mean()-Z","WALKING",0.188416273486486
25,"tGravityAcc-std()-X","WALKING",-0.979499263243243
25,"tGravityAcc-std()-Y","WALKING",-0.965093441081081
25,"tGravityAcc-std()-Z","WALKING",-0.944995731216216
25,"tBodyAccJerk-mean()-X","WALKING",0.0721720712281081
25,"tBodyAccJerk-mean()-Y","WALKING",0.00351115201418919
25,"tBodyAccJerk-mean()-Z","WALKING",-0.00335098680675676
25,"tBodyAccJerk-std()-X","WALKING",-0.607620931621622
25,"tBodyAccJerk-std()-Y","WALKING",-0.382619718513514
25,"tBodyAccJerk-std()-Z","WALKING",-0.675601403648649
25,"tBodyGyro-mean()-X","WALKING",-0.0156305378067568
25,"tBodyGyro-mean()-Y","WALKING",-0.0820768065347297
25,"tBodyGyro-mean()-Z","WALKING",0.0867868736891892
25,"tBodyGyro-std()-X","WALKING",-0.401158753783784
25,"tBodyGyro-std()-Y","WALKING",-0.604032097432432
25,"tBodyGyro-std()-Z","WALKING",-0.562775245405405
25,"tBodyGyroJerk-mean()-X","WALKING",-0.102377269321622
25,"tBodyGyroJerk-mean()-Y","WALKING",-0.0398986518064865
25,"tBodyGyroJerk-mean()-Z","WALKING",-0.0512696224225676
25,"tBodyGyroJerk-std()-X","WALKING",-0.507957094054054
25,"tBodyGyroJerk-std()-Y","WALKING",-0.799635384189189
25,"tBodyGyroJerk-std()-Z","WALKING",-0.659576163108108
25,"tBodyAccMag-mean()","WALKING",-0.40528943
25,"tBodyAccMag-std()","WALKING",-0.565601466081081
25,"tGravityAccMag-mean()","WALKING",-0.40528943
25,"tGravityAccMag-std()","WALKING",-0.565601466081081
25,"tBodyAccJerkMag-mean()","WALKING",-0.538291424594595
25,"tBodyAccJerkMag-std()","WALKING",-0.542870062567568
25,"tBodyGyroMag-mean()","WALKING",-0.394362401351351
25,"tBodyGyroMag-std()","WALKING",-0.489809386081081
25,"tBodyGyroJerkMag-mean()","WALKING",-0.678466069054054
25,"tBodyGyroJerkMag-std()","WALKING",-0.757032544864865
25,"fBodyAcc-mean()-X","WALKING",-0.609038908918919
25,"fBodyAcc-mean()-Y","WALKING",-0.251880271094595
25,"fBodyAcc-mean()-Z","WALKING",-0.533563220540541
25,"fBodyAcc-std()-X","WALKING",-0.591449956486486
25,"fBodyAcc-std()-Y","WALKING",-0.170313804039189
25,"fBodyAcc-std()-Z","WALKING",-0.430624587162162
25,"fBodyAccJerk-mean()-X","WALKING",-0.625595376891892
25,"fBodyAccJerk-mean()-Y","WALKING",-0.43445519972973
25,"fBodyAccJerk-mean()-Z","WALKING",-0.659286392837838
25,"fBodyAccJerk-std()-X","WALKING",-0.624145724594595
25,"fBodyAccJerk-std()-Y","WALKING",-0.367760098378378
25,"fBodyAccJerk-std()-Z","WALKING",-0.690413386081081
25,"fBodyGyro-mean()-X","WALKING",-0.411909719594595
25,"fBodyGyro-mean()-Y","WALKING",-0.678750350135135
25,"fBodyGyro-mean()-Z","WALKING",-0.561322950945946
25,"fBodyGyro-std()-X","WALKING",-0.406678108108108
25,"fBodyGyro-std()-Y","WALKING",-0.567201282027027
25,"fBodyGyro-std()-Z","WALKING",-0.603544209459459
25,"fBodyAccMag-mean()","WALKING",-0.566060023108108
25,"fBodyAccMag-std()","WALKING",-0.632927475540541
25,"fBodyBodyAccJerkMag-mean()","WALKING",-0.564591342162162
25,"fBodyBodyAccJerkMag-std()","WALKING",-0.51900424972973
25,"fBodyBodyGyroMag-mean()","WALKING",-0.562733252702703
25,"fBodyBodyGyroMag-std()","WALKING",-0.529262243378378
25,"fBodyBodyGyroJerkMag-mean()","WALKING",-0.770300895540541
25,"fBodyBodyGyroJerkMag-std()","WALKING",-0.75738578027027
25,"tBodyAcc-mean()-X","WALKING_DOWNSTAIRS",0.291329666206897
25,"tBodyAcc-mean()-Y","WALKING_DOWNSTAIRS",-0.0210170522987931
25,"tBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",-0.107192376965517
25,"tBodyAcc-std()-X","WALKING_DOWNSTAIRS",-0.253756934258621
25,"tBodyAcc-std()-Y","WALKING_DOWNSTAIRS",-0.14054060387069
25,"tBodyAcc-std()-Z","WALKING_DOWNSTAIRS",-0.457972381896552
25,"tGravityAcc-mean()-X","WALKING_DOWNSTAIRS",0.929627532241379
25,"tGravityAcc-mean()-Y","WALKING_DOWNSTAIRS",-0.0724270175862069
25,"tGravityAcc-mean()-Z","WALKING_DOWNSTAIRS",0.21879595837931
25,"tGravityAcc-std()-X","WALKING_DOWNSTAIRS",-0.964470066724138
25,"tGravityAcc-std()-Y","WALKING_DOWNSTAIRS",-0.937816011034483
25,"tGravityAcc-std()-Z","WALKING_DOWNSTAIRS",-0.92619169637931
25,"tBodyAccJerk-mean()-X","WALKING_DOWNSTAIRS",0.110656929396552
25,"tBodyAccJerk-mean()-Y","WALKING_DOWNSTAIRS",-0.0195416626931035
25,"tBodyAccJerk-mean()-Z","WALKING_DOWNSTAIRS",-0.0113348791672414
25,"tBodyAccJerk-std()-X","WALKING_DOWNSTAIRS",-0.501968387931034
25,"tBodyAccJerk-std()-Y","WALKING_DOWNSTAIRS",-0.371661522413793
25,"tBodyAccJerk-std()-Z","WALKING_DOWNSTAIRS",-0.711494695517241
25,"tBodyGyro-mean()-X","WALKING_DOWNSTAIRS",0.00299112856551724
25,"tBodyGyro-mean()-Y","WALKING_DOWNSTAIRS",-0.101115076366897
25,"tBodyGyro-mean()-Z","WALKING_DOWNSTAIRS",0.0980750249310345
25,"tBodyGyro-std()-X","WALKING_DOWNSTAIRS",-0.288824754586207
25,"tBodyGyro-std()-Y","WALKING_DOWNSTAIRS",-0.523377914655172
25,"tBodyGyro-std()-Z","WALKING_DOWNSTAIRS",-0.443780454482759
25,"tBodyGyroJerk-mean()-X","WALKING_DOWNSTAIRS",-0.127952445399655
25,"tBodyGyroJerk-mean()-Y","WALKING_DOWNSTAIRS",-0.0415203345874138
25,"tBodyGyroJerk-mean()-Z","WALKING_DOWNSTAIRS",-0.0642078122381035
25,"tBodyGyroJerk-std()-X","WALKING_DOWNSTAIRS",-0.430134387586207
25,"tBodyGyroJerk-std()-Y","WALKING_DOWNSTAIRS",-0.810444542413793
25,"tBodyGyroJerk-std()-Z","WALKING_DOWNSTAIRS",-0.599481997931035
25,"tBodyAccMag-mean()","WALKING_DOWNSTAIRS",-0.22010859462069
25,"tBodyAccMag-std()","WALKING_DOWNSTAIRS",-0.259465249913793
25,"tGravityAccMag-mean()","WALKING_DOWNSTAIRS",-0.22010859462069
25,"tGravityAccMag-std()","WALKING_DOWNSTAIRS",-0.259465249913793
25,"tBodyAccJerkMag-mean()","WALKING_DOWNSTAIRS",-0.50048333137931
25,"tBodyAccJerkMag-std()","WALKING_DOWNSTAIRS",-0.482976929827586
25,"tBodyGyroMag-mean()","WALKING_DOWNSTAIRS",-0.216082565601724
25,"tBodyGyroMag-std()","WALKING_DOWNSTAIRS",-0.38216092137931
25,"tBodyGyroJerkMag-mean()","WALKING_DOWNSTAIRS",-0.664713625172414
25,"tBodyGyroJerkMag-std()","WALKING_DOWNSTAIRS",-0.67960595137931
25,"fBodyAcc-mean()-X","WALKING_DOWNSTAIRS",-0.372245192931034
25,"fBodyAcc-mean()-Y","WALKING_DOWNSTAIRS",-0.196381053741379
25,"fBodyAcc-mean()-Z","WALKING_DOWNSTAIRS",-0.556097089137931
25,"fBodyAcc-std()-X","WALKING_DOWNSTAIRS",-0.213028874331034
25,"fBodyAcc-std()-Y","WALKING_DOWNSTAIRS",-0.166842375587931
25,"fBodyAcc-std()-Z","WALKING_DOWNSTAIRS",-0.449465441724138
25,"fBodyAccJerk-mean()-X","WALKING_DOWNSTAIRS",-0.525789450689655
25,"fBodyAccJerk-mean()-Y","WALKING_DOWNSTAIRS",-0.415699643793103
25,"fBodyAccJerk-mean()-Z","WALKING_DOWNSTAIRS",-0.686843959310345
25,"fBodyAccJerk-std()-X","WALKING_DOWNSTAIRS",-0.522153341034483
25,"fBodyAccJerk-std()-Y","WALKING_DOWNSTAIRS",-0.365719830448276
25,"fBodyAccJerk-std()-Z","WALKING_DOWNSTAIRS",-0.734990064137931
25,"fBodyGyro-mean()-X","WALKING_DOWNSTAIRS",-0.217799723931034
25,"fBodyGyro-mean()-Y","WALKING_DOWNSTAIRS",-0.632916352241379
25,"fBodyGyro-mean()-Z","WALKING_DOWNSTAIRS",-0.410311447586207
25,"fBodyGyro-std()-X","WALKING_DOWNSTAIRS",-0.316252107741379
25,"fBodyGyro-std()-Y","WALKING_DOWNSTAIRS",-0.470641125
25,"fBodyGyro-std()-Z","WALKING_DOWNSTAIRS",-0.506738306724138
25,"fBodyAccMag-mean()","WALKING_DOWNSTAIRS",-0.288154787517241
25,"fBodyAccMag-std()","WALKING_DOWNSTAIRS",-0.359437080103448
25,"fBodyBodyAccJerkMag-mean()","WALKING_DOWNSTAIRS",-0.471642111551724
25,"fBodyBodyAccJerkMag-std()","WALKING_DOWNSTAIRS",-0.502224768103448
25,"fBodyBodyGyroMag-mean()","WALKING_DOWNSTAIRS",-0.485763582068966
25,"fBodyBodyGyroMag-std()","WALKING_DOWNSTAIRS",-0.423707329706897
25,"fBodyBodyGyroJerkMag-mean()","WALKING_DOWNSTAIRS",-0.687034281206897
25,"fBodyBodyGyroJerkMag-std()","WALKING_DOWNSTAIRS",-0.693032409137931
25,"tBodyAcc-mean()-X","WALKING_UPSTAIRS",0.277995411384615
25,"tBodyAcc-mean()-Y","WALKING_UPSTAIRS",-0.0269863524264615
25,"tBodyAcc-mean()-Z","WALKING_UPSTAIRS",-0.126210440292308
25,"tBodyAcc-std()-X","WALKING_UPSTAIRS",-0.459775646153846
